  2.260329406981054E-006  2.153542649439337E-010
  2.299083939280999E-006  2.153542565988481E-010
  2.338502938348109E-006  2.153542481106828E-010
  2.378595528406804E-006  2.153542394774721E-010
  2.419377795340748E-006  2.153542306957531E-010
  2.460859295614875E-006  2.153542217634673E-010
  2.503052017951263E-006  2.153542126780338E-010
  2.545968156624916E-006  2.153542034368269E-010
  2.589617645335055E-006  2.153541940377071E-010
  2.634017997058429E-006  2.153541844769032E-010
  2.679179616081904E-006  2.153541747521752E-010
  2.725115554732314E-006  2.153541648607131E-010
  2.771839089125476E-006  2.153541547996569E-010
  2.819361034249682E-006  2.153541445666789E-010
  2.867700456782333E-006  2.153541341576731E-010
  2.916868684048540E-006  2.153541235702005E-010
  2.966879926339829E-006  2.153541128012013E-010
  3.017745759642625E-006  2.153541018481826E-010
  3.069486592263696E-006  2.153540907067504E-010
  3.122114548576935E-006  2.153540793742934E-010
  3.175644838782979E-006  2.153540678475365E-010
  3.230092933869325E-006  2.153540561231492E-010
  3.285471436810436E-006  2.153540441984166E-010
  3.341802566479043E-006  2.153540320685549E-010
  3.399099522888430E-006  2.153540197307220E-010
  3.457378865644249E-006  2.153540071813520E-010
  3.516657438275268E-006  2.153539944168179E-010
  3.576948961855403E-006  2.153539814341651E-010
  3.638277626451519E-006  2.153539682281849E-010
  3.700657803143908E-006  2.153539547957833E-010
  3.764107520658548E-006  2.153539411330778E-010
  3.828645116833374E-006  2.153539272361197E-010
  3.894285530036298E-006  2.153539131016923E-010
  3.961055096406968E-006  2.153538987241249E-010
  4.028969461986361E-006  2.153538841000488E-010
  4.098048254956888E-006  2.153538692252376E-010
  4.168311440036437E-006  2.153538540953914E-010
  4.239775280881725E-006  2.153538387070095E-010
  4.312468450098549E-006  2.153538230539168E-010
  4.386407981799398E-006  2.153538071324464E-010
  4.461615245522266E-006  2.153537909379960E-010
  4.538111977197079E-006  2.153537744658861E-010
  4.615915883345145E-006  2.153537577123039E-010
  4.695058180322935E-006  2.153537406705273E-010
  4.775557413460138E-006  2.153537233365634E-010
  4.857436848138365E-006  2.153537057054020E-010
  4.940715436800724E-006  2.153536877729631E-010
  5.025426592346881E-006  2.153536695320515E-010
  5.111590165051194E-006  2.153536509783930E-010
  5.199231057367035E-006  2.153536321066255E-010
  5.288374598713393E-006  2.153536129112956E-010
  5.379041422939323E-006  2.153535933879594E-010
  5.471267907240330E-006  2.153535735287843E-010
  5.565075662949705E-006  2.153535533291172E-010
  5.660491801794474E-006  2.153535327831197E-010
  5.757543900346432E-006  2.153535118848549E-010
  5.856254423030053E-006  2.153534906294851E-010
  5.956662974320433E-006  2.153534690084821E-010
  6.058793082845859E-006  2.153534470167806E-010
  6.162674265607376E-006  2.153534246480241E-010
  6.268336545690483E-006  2.153534018957483E-010
  6.375804380498434E-006  2.153533787546873E-010
  6.485120888100826E-006  2.153533552155566E-010
  6.596311684517808E-006  2.153533312728404E-010
  6.709408905413403E-006  2.153533069196189E-010
  6.824438729139394E-006  2.153532821502557E-010
  6.941447307774252E-006  2.153532569548137E-010
  7.060462059812893E-006  2.153532313273882E-010
  7.181517382149743E-006  2.153532052605736E-010
  7.304648261432006E-006  2.153531787468362E-010
  7.429890284171293E-006  2.153531517785136E-010
  7.557272439848540E-006  2.153531243493635E-010
  7.686845836524720E-006  2.153530964483821E-010
  7.818640836995103E-006  2.153530680690310E-010
  7.952695531821065E-006  2.153530392031082E-010
  8.089040950332338E-006  2.153530098439334E-010
  8.227731796815607E-006  2.153529799797277E-010
  8.368800570548392E-006  2.153529496034925E-010
  8.512288042339635E-006  2.153529187064498E-010
  8.658235682035165E-006  2.153528872796704E-010
  8.806685670503052E-006  2.153528553140712E-010
  8.957672369118309E-006  2.153528228022548E-010
  9.111256356518172E-006  2.153527897311769E-010
  9.267473621873917E-006  2.153527560930884E-010
  9.426369314116180E-006  2.153527218782676E-010
  9.587980212462830E-006  2.153526870787962E-010
  9.752371158175209E-006  2.153526516807123E-010
  9.919580672807568E-006  2.153526156757213E-010
  1.008965708220122E-005  2.153525790534189E-010
  1.026264954076937E-005  2.153525418032199E-010
  1.043859809067573E-005  2.153525039165043E-010
  1.061757332571085E-005  2.153524653780707E-010
  1.079961718494988E-005  2.153524261788896E-010
  1.098478228156302E-005  2.153523863076327E-010
  1.117311147528634E-005  2.153523457550719E-010
  1.136468032725213E-005  2.153523045049373E-010
  1.155953372758429E-005  2.153522625475641E-010
  1.175772799158597E-005  2.153522198708257E-010
  1.195932040011569E-005  2.153521764623901E-010
  1.216436921614234E-005  2.153521323097123E-010
  1.237292190184044E-005  2.153520874025728E-010
  1.258506213237878E-005  2.153520417229552E-010
  1.280083961835040E-005  2.153519952601568E-010
  1.302031672240594E-005  2.153519480007499E-010
  1.324354424640235E-005  2.153518999337966E-010
  1.347061175332314E-005  2.153518510400124E-010
  1.370157245165402E-005  2.153518013079415E-010
  1.393649309220211E-005  2.153517507232116E-010
  1.417544157025207E-005  2.153516992712047E-010
  1.441847319465471E-005  2.153516469400120E-010
  1.466568547416244E-005  2.153515937086391E-010
  1.491713633776394E-005  2.153515395646132E-010
  1.517289845820491E-005  2.153514844922872E-010
  1.543304575424334E-005  2.153514284757468E-010
  1.569763844157134E-005  2.153513715020263E-010
  1.596678267963585E-005  2.153513135482697E-010
  1.624054153671793E-005  2.153512546008971E-010
  1.651899413287911E-005  2.153511946428737E-010
  1.680222094473584E-005  2.153511336568733E-010
  1.709028753014229E-005  2.153510716287809E-010
  1.738330946670456E-005  2.153510085337112E-010
  1.768135541793922E-005  2.153509443568814E-010
  1.798451152321086E-005  2.153508790797459E-010
  1.829284795336103E-005  2.153508126871966E-010
  1.860648841862993E-005  2.153507451525977E-010
  1.892550641405186E-005  2.153506764601260E-010
  1.924999414019961E-005  2.153506065899310E-010
  1.958004537847311E-005  2.153505355218215E-010
  1.991575551820355E-005  2.153504632352597E-010
  2.025720226543943E-005  2.153503897135173E-010
  2.060452261488842E-005  2.153503149270971E-010
  2.095779795375602E-005  2.153502388584781E-010
  2.131713038345676E-005  2.153501614856780E-010
  2.168260307783592E-005  2.153500827907899E-010
  2.205436267125253E-005  2.153500027422435E-010
  2.243249627773394E-005  2.153499213212838E-010
  2.281711318307473E-005  2.153498385043825E-010
  2.320832454683166E-005  2.153497542676071E-010
  2.360624343445038E-005  2.153496685866158E-010
  2.401096195129420E-005  2.153495814415794E-010
  2.442264247786710E-005  2.153494927975373E-010
  2.484138148282596E-005  2.153494026337218E-010
  2.526727589071844E-005  2.153493109292667E-010
  2.570049657820501E-005  2.153492176473816E-010
  2.614114506142541E-005  2.153491227662127E-010
